text,label
"Illness due to COVID-19 infection is generally mild, especially for children and young adults. However, it can cause serious illness: about 1 in every 5 people who catch it need hospital care. It is therefore quite normal for people to worry about how the COVID-19 outbreak will affect them and their loved ones.",pos
"Make sure you, and the people around you, follow good respiratory hygiene. This means covering your mouth and nose with your bent elbow or tissue when you cough or sneeze. Then dispose of the used tissue immediately.",pos
Taking a hot bath does not prevent the new coronavirus disease,pos
"South Korean ""conservative populist"" Jun Kwang-hun told his followers that there was no risk to mass public gatherings as the virus was impossible to contract outdoors.",neg
hot saunas and hair dryers can kill the coronavirus.,neg
"Since its third version, the COVID management guidelines from the National Health Commission recommends using TCM to treat the disease. In Wuhan, the local authorities have pushed for a set of TCM prescriptions to be used for every case since early February. One formula was promoted at the national level by mid February.The local field hospitals were explicitly TCM-oriented. According to state-owned media, as of March 16, 2020, 91.91% of all Hubei patients have used TCM, with the rate reaching 99% in field hospitals and 94% in bulk quarantine areas.",pos
Bill Gates and Vatican have a plan to depopulate world with coronavirus vaccine,neg
"Cover your mouth and nose with a cloth face cover when around others, including when you have to go out in public, for example to the grocery store.",pos
Lemon juice with Chinese mesona is a cure,neg
rinsing your nose with saline will prevent,neg
"Before touching the mask, clean hands with an alcohol-based hand rub or soap and water",pos
Vegetarians are immune,neg
"The World Health Organization (WHO) is monitoring this situation, but it says at present, it does not see a reason not to use ibuprofen. WHO states, âBased on currently available information, WHO does not recommend against the use of ibuprofen. We are consulting with physicians treating COVID-19 patients and are not aware of reports of any negative effects of ibuprofen, beyond the usual known side effects that limit its use in certain populations.â",pos
"For most people, the immediate risk of becoming seriously ill from the virus that causes COVID-19 is thought to be low.",pos
"Ford partnered with General Electric and converted its auto plant in Rawsonville, Michigan to ventilator production in early April and promised to deliver 50,000 by July 4, scaling up production to 7,000-7,200 a week.",pos
Discard the mask in a closed bin immediately after use.,pos
Egypt gave China the vaccine,neg
"Avoid touching eyes, nose and mouth. ",pos
NYC is under martial law 3/20,neg
"On the other hand, if that same large number of patients arrived at the hospital at a slower rate, for example, over the course of several weeks, the line of the graph would look like a longer, flatter curve.",pos
"YouTube announced that it would reduce the amount of content claiming links between 5G and coronavirus.Videos that are conspiratorial about 5G that do not mention coronavirus would not be removed, though they might be considered ""borderline content"", removed from search recommendations and losing advertising revenue.",pos
drinking hot water will kill the virus,neg
COVID-19 is a scripted narrative to force people to stay at home,neg
